Data Figure 2.13b and 2.14b (2/3): Data series on personal wealth (bottom 50% share);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1977;1%;5%;2%;2%;0%;1%;7%;2%;7%;5%;5%;5%;8%;9%;11%;4%;2%;13%;4%;4%;1%;16%;6%;5%;2%;4%;2%;2%;2%;3%;3%;2%;4%;4%;2%;3%;3%;2%;1%;3%;3%;2%;1%;2%;3%;3%;2%;4%;-2%;2%;10%;4%;16%;5%;2%;5%;4%;4%;11%;5%;3%;4%;4%;2%;4%;2%;7%;8%;6%;8%;6%;3%;2%;2%;2%;7%;14%;8%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1978;1%;5%;2%;2%;1%;1%;7%;2%;7%;5%;5%;5%;8%;9%;11%;4%;2%;13%;4%;3%;1%;16%;6%;5%;2%;4%;2%;2%;2%;3%;3%;3%;4%;4%;2%;4%;3%;2%;1%;3%;3%;2%;2%;2%;4%;4%;2%;4%;-1%;2%;9%;4%;16%;5%;2%;5%;4%;4%;11%;5%;4%;4%;4%;2%;4%;2%;7%;7%;6%;8%;6%;2%;2%;3%;2%;7%;14%;8%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1979;1%;5%;2%;2%;1%;1%;6%;1%;7%;5%;5%;5%;8%;11%;10%;4%;2%;13%;4%;3%;1%;16%;6%;5%;2%;4%;2%;2%;2%;3%;3%;3%;4%;4%;2%;4%;3%;2%;1%;4%;3%;2%;2%;2%;4%;4%;2%;4%;-1%;2%;9%;4%;16%;5%;2%;5%;4%;5%;11%;5%;4%;4%;4%;2%;4%;2%;7%;8%;6%;8%;6%;3%;2%;3%;2%;7%;14%;8%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1980;1%;5%;2%;2%;1%;1%;6%;1%;7%;5%;5%;5%;8%;11%;10%;4%;2%;13%;4%;3%;1%;15%;5%;5%;2%;4%;2%;2%;2%;3%;2%;3%;4%;4%;2%;4%;4%;2%;1%;4%;3%;2%;2%;2%;4%;5%;2%;5%;-1%;2%;9%;4%;16%;5%;3%;5%;4%;5%;11%;5%;4%;5%;4%;2%;5%;2%;7%;8%;6%;8%;6%;3%;3%;3%;3%;7%;14%;8%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1981;1%;5%;2%;2%;1%;1%;6%;1%;7%;6%;4%;5%;9%;11%;10%;5%;2%;13%;4%;3%;1%;15%;5%;5%;2%;4%;2%;2%;2%;3%;2%;3%;4%;4%;2%;4%;4%;2%;2%;4%;3%;2%;2%;2%;4%;5%;2%;5%;-1%;2%;9%;4%;16%;5%;3%;5%;4%;5%;11%;5%;4%;5%;4%;2%;5%;2%;7%;8%;6%;8%;6%;3%;3%;3%;3%;7%;14%;8%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1982;1%;5%;3%;2%;1%;1%;6%;2%;6%;7%;6%;5%;9%;11%;10%;5%;2%;13%;4%;3%;2%;15%;5%;5%;2%;4%;2%;2%;2%;3%;2%;3%;4%;4%;2%;4%;4%;2%;2%;4%;3%;2%;2%;2%;4%;5%;2%;5%;-1%;2%;9%;4%;16%;5%;3%;5%;4%;5%;11%;5%;4%;5%;4%;2%;5%;2%;8%;9%;7%;8%;7%;3%;3%;3%;3%;7%;14%;8%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1983;1%;5%;3%;2%;1%;1%;6%;2%;6%;8%;8%;5%;9%;12%;10%;5%;2%;13%;4%;3%;2%;15%;5%;5%;2%;4%;2%;2%;2%;3%;2%;3%;4%;4%;2%;4%;4%;2%;2%;4%;3%;2%;2%;2%;4%;5%;2%;5%;-1%;2%;9%;4%;16%;5%;3%;5%;4%;5%;10%;5%;4%;5%;4%;2%;5%;2%;8%;9%;7%;8%;7%;3%;3%;3%;3%;6%;14%;8%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1984;1%;5%;2%;2%;1%;1%;6%;2%;6%;8%;7%;5%;9%;13%;10%;5%;2%;14%;4%;3%;1%;15%;5%;5%;2%;4%;2%;2%;2%;3%;2%;3%;4%;4%;2%;4%;4%;2%;2%;4%;3%;2%;2%;2%;4%;5%;2%;5%;-1%;2%;9%;4%;16%;5%;3%;5%;4%;5%;10%;5%;4%;5%;4%;2%;5%;2%;8%;10%;7%;8%;7%;3%;3%;3%;3%;6%;14%;8%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1985;1%;5%;3%;2%;1%;1%;6%;2%;6%;8%;6%;4%;9%;12%;10%;5%;2%;14%;4%;3%;2%;15%;5%;5%;2%;4%;2%;2%;2%;3%;2%;3%;4%;4%;2%;4%;4%;2%;2%;4%;3%;2%;2%;2%;4%;5%;2%;5%;-1%;2%;9%;3%;16%;5%;3%;5%;4%;5%;10%;5%;4%;5%;4%;2%;5%;2%;8%;10%;7%;8%;7%;3%;3%;3%;3%;6%;14%;7%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1986;1%;5%;3%;2%;1%;1%;6%;2%;6%;8%;4%;5%;9%;12%;10%;5%;2%;13%;4%;3%;2%;15%;5%;5%;2%;4%;2%;2%;2%;3%;2%;3%;4%;4%;2%;4%;4%;2%;2%;4%;4%;2%;2%;2%;4%;5%;2%;5%;-1%;2%;9%;3%;16%;5%;3%;5%;4%;5%;10%;5%;4%;5%;4%;2%;5%;2%;8%;10%;6%;8%;7%;3%;2%;3%;3%;6%;14%;7%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1987;1%;5%;3%;2%;1%;1%;6%;2%;6%;8%;1%;5%;10%;12%;10%;5%;2%;13%;4%;3%;2%;15%;5%;5%;2%;4%;2%;2%;2%;3%;2%;3%;4%;4%;3%;4%;4%;2%;2%;4%;4%;2%;2%;2%;4%;5%;2%;5%;-1%;2%;9%;3%;16%;5%;3%;5%;4%;5%;10%;5%;4%;5%;4%;2%;5%;2%;7%;10%;5%;8%;7%;3%;2%;3%;3%;6%;14%;7%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1988;1%;5%;3%;2%;1%;1%;6%;2%;6%;8%;0%;5%;10%;12%;10%;6%;2%;13%;4%;3%;2%;15%;5%;5%;2%;4%;2%;2%;2%;3%;2%;3%;4%;4%;3%;4%;4%;2%;2%;4%;5%;2%;2%;2%;4%;5%;2%;5%;-1%;2%;9%;3%;16%;5%;3%;5%;4%;5%;9%;5%;4%;5%;4%;2%;5%;2%;7%;10%;5%;8%;7%;3%;2%;3%;3%;6%;14%;7%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1989;1%;5%;3%;2%;1%;1%;6%;2%;6%;7%;-0%;6%;9%;12%;10%;5%;2%;12%;4%;3%;2%;15%;5%;5%;2%;4%;2%;2%;2%;3%;2%;3%;4%;4%;3%;4%;4%;2%;1%;4%;5%;2%;2%;2%;4%;5%;2%;5%;-1%;2%;9%;3%;16%;5%;3%;5%;4%;5%;9%;5%;4%;5%;4%;2%;5%;2%;7%;10%;5%;7%;7%;3%;2%;3%;3%;6%;14%;7%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1990;1%;5%;3%;2%;1%;1%;6%;2%;5%;7%;-1%;6%;9%;13%;10%;5%;2%;12%;4%;3%;2%;15%;5%;5%;2%;4%;2%;2%;2%;3%;2%;3%;4%;4%;3%;4%;4%;2%;2%;4%;5%;2%;2%;2%;4%;4%;2%;5%;-1%;2%;9%;3%;16%;5%;3%;5%;4%;5%;9%;5%;4%;5%;4%;2%;5%;2%;7%;10%;5%;7%;7%;3%;2%;3%;3%;6%;14%;7%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1991;1%;5%;3%;2%;1%;1%;6%;2%;5%;7%;-0%;7%;9%;13%;10%;5%;2%;12%;4%;3%;2%;15%;5%;5%;2%;4%;2%;2%;2%;3%;2%;3%;4%;4%;4%;4%;4%;2%;1%;4%;5%;2%;2%;2%;4%;4%;2%;5%;-1%;2%;9%;4%;16%;5%;3%;5%;3%;5%;9%;5%;4%;5%;4%;2%;5%;2%;7%;9%;5%;7%;7%;3%;3%;3%;3%;6%;14%;7%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1992;1%;5%;2%;2%;1%;1%;6%;3%;5%;6%;-1%;7%;8%;12%;10%;5%;2%;12%;4%;3%;1%;15%;5%;5%;2%;4%;2%;2%;2%;3%;2%;3%;4%;4%;4%;4%;4%;2%;1%;4%;5%;2%;2%;2%;4%;4%;2%;5%;-1%;2%;9%;3%;16%;5%;3%;5%;3%;5%;9%;5%;4%;5%;4%;2%;5%;2%;6%;9%;5%;7%;6%;3%;2%;3%;3%;6%;14%;7%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1993;1%;5%;2%;2%;1%;1%;6%;3%;5%;6%;1%;7%;8%;12%;10%;6%;2%;10%;4%;3%;1%;15%;5%;5%;2%;4%;2%;2%;2%;3%;2%;3%;4%;4%;4%;4%;4%;3%;1%;4%;4%;2%;2%;2%;4%;4%;2%;5%;-1%;2%;9%;3%;16%;5%;3%;5%;3%;5%;9%;5%;4%;5%;4%;2%;5%;1%;6%;8%;5%;7%;6%;3%;3%;3%;3%;6%;14%;6%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1994;1%;5%;2%;2%;1%;1%;6%;3%;5%;5%;2%;7%;8%;12%;10%;6%;2%;8%;4%;2%;1%;15%;5%;5%;2%;4%;2%;2%;2%;3%;2%;3%;4%;5%;4%;4%;4%;3%;1%;4%;4%;2%;4%;2%;4%;4%;2%;5%;-2%;2%;9%;4%;16%;5%;3%;5%;3%;5%;8%;5%;4%;5%;4%;2%;4%;1%;6%;8%;4%;7%;6%;3%;3%;3%;3%;6%;14%;6%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1995;1%;4%;2%;2%;1%;0%;6%;4%;5%;5%;3%;7%;7%;6%;10%;5%;2%;6%;4%;2%;1%;15%;5%;5%;2%;4%;2%;2%;2%;3%;2%;3%;4%;5%;4%;4%;4%;3%;1%;4%;4%;2%;4%;2%;4%;4%;2%;5%;-5%;2%;9%;4%;16%;5%;3%;5%;2%;5%;8%;5%;4%;5%;4%;3%;4%;1%;5%;6%;4%;7%;5%;3%;3%;3%;2%;6%;14%;6%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1996;1%;4%;2%;2%;1%;1%;6%;4%;5%;5%;3%;8%;6%;5%;10%;5%;2%;4%;4%;2%;1%;15%;5%;5%;2%;4%;2%;2%;2%;3%;3%;3%;4%;4%;4%;4%;4%;3%;1%;4%;4%;3%;4%;3%;4%;4%;2%;5%;-5%;2%;8%;4%;15%;5%;3%;5%;2%;5%;8%;5%;4%;5%;3%;3%;4%;1%;4%;5%;3%;7%;5%;2%;3%;3%;3%;6%;14%;6%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1997;1%;4%;1%;2%;1%;1%;5%;4%;5%;5%;2%;8%;6%;4%;10%;5%;2%;2%;4%;2%;1%;15%;5%;5%;2%;4%;2%;2%;2%;3%;3%;3%;4%;4%;4%;4%;4%;3%;1%;4%;4%;4%;3%;3%;4%;4%;2%;5%;-4%;2%;7%;4%;15%;5%;3%;5%;2%;5%;8%;5%;4%;5%;3%;3%;4%;1%;4%;5%;3%;7%;5%;2%;3%;3%;3%;6%;13%;6%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1998;1%;3%;1%;2%;1%;1%;5%;5%;5%;4%;2%;8%;6%;4%;9%;4%;2%;-1%;4%;2%;1%;15%;5%;5%;2%;4%;2%;2%;2%;3%;3%;3%;4%;4%;4%;4%;4%;3%;1%;4%;4%;4%;3%;4%;4%;4%;2%;5%;-4%;2%;7%;4%;15%;5%;3%;5%;2%;5%;8%;5%;4%;5%;3%;4%;4%;1%;3%;5%;2%;7%;5%;2%;3%;3%;3%;5%;13%;6%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1999;1%;3%;2%;2%;1%;2%;5%;5%;5%;4%;3%;7%;6%;5%;9%;5%;2%;-3%;4%;2%;1%;15%;5%;5%;2%;4%;2%;2%;2%;3%;3%;3%;4%;4%;3%;4%;4%;3%;1%;4%;4%;5%;3%;4%;4%;4%;2%;5%;-2%;2%;6%;4%;14%;5%;3%;5%;2%;5%;8%;5%;4%;5%;4%;3%;4%;1%;3%;5%;2%;6%;4%;2%;3%;3%;3%;5%;13%;6%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2000;1%;3%;2%;2%;1%;2%;5%;6%;5%;4%;4%;8%;6%;5%;9%;5%;2%;-5%;4%;2%;1%;15%;5%;5%;2%;4%;2%;2%;2%;3%;3%;3%;4%;4%;3%;4%;4%;3%;1%;4%;4%;5%;3%;4%;4%;4%;2%;5%;-2%;2%;6%;4%;14%;5%;3%;5%;2%;5%;8%;5%;4%;5%;4%;3%;4%;1%;3%;5%;1%;6%;4%;2%;3%;3%;3%;5%;12%;6%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2001;1%;3%;2%;2%;2%;2%;5%;6%;5%;4%;3%;8%;6%;5%;7%;5%;2%;-4%;4%;2%;1%;15%;5%;5%;2%;4%;2%;2%;2%;3%;2%;3%;4%;4%;4%;4%;4%;3%;1%;4%;4%;5%;3%;4%;4%;4%;2%;5%;-1%;2%;6%;4%;14%;5%;3%;5%;2%;5%;7%;5%;4%;5%;4%;2%;4%;1%;3%;5%;2%;6%;4%;2%;2%;3%;3%;5%;12%;6%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2002;2%;3%;2%;2%;2%;2%;5%;6%;5%;4%;2%;9%;6%;5%;6%;6%;2%;-5%;4%;2%;1%;14%;5%;5%;2%;3%;2%;2%;2%;3%;2%;3%;4%;4%;4%;4%;4%;3%;1%;4%;4%;5%;3%;4%;3%;4%;2%;5%;-0%;2%;6%;4%;14%;5%;2%;5%;2%;5%;7%;5%;4%;5%;4%;3%;4%;1%;3%;5%;1%;6%;4%;2%;2%;3%;3%;5%;12%;6%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2003;2%;3%;1%;2%;1%;2%;4%;7%;5%;4%;3%;8%;6%;5%;7%;5%;2%;-6%;4%;2%;0%;14%;5%;5%;2%;4%;2%;2%;2%;2%;2%;3%;4%;4%;3%;4%;4%;3%;1%;4%;4%;5%;3%;4%;3%;4%;2%;5%;-0%;2%;6%;3%;14%;5%;2%;4%;2%;5%;7%;5%;4%;5%;4%;2%;4%;1%;3%;5%;1%;6%;4%;2%;2%;3%;3%;5%;12%;6%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2004;2%;4%;1%;2%;2%;2%;4%;7%;5%;3%;4%;9%;6%;6%;7%;5%;2%;-6%;4%;2%;0%;14%;5%;5%;2%;4%;2%;2%;2%;2%;2%;3%;4%;4%;3%;4%;4%;4%;1%;4%;4%;5%;3%;4%;3%;5%;2%;5%;0%;2%;6%;3%;13%;5%;2%;4%;2%;5%;7%;4%;4%;5%;4%;3%;4%;1%;3%;5%;2%;6%;5%;2%;2%;3%;3%;5%;12%;6%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2005;2%;3%;1%;2%;2%;2%;4%;7%;5%;3%;5%;9%;6%;6%;6%;5%;2%;-5%;4%;3%;0%;14%;5%;5%;2%;4%;2%;2%;2%;2%;2%;2%;4%;4%;4%;4%;4%;4%;1%;4%;4%;5%;3%;4%;3%;5%;2%;5%;0%;2%;6%;3%;13%;5%;2%;4%;2%;5%;7%;4%;4%;4%;4%;3%;5%;1%;3%;5%;2%;6%;4%;2%;2%;3%;3%;5%;11%;5%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2006;2%;3%;1%;2%;2%;2%;4%;7%;4%;3%;6%;9%;6%;6%;6%;5%;2%;-5%;4%;2%;0%;14%;5%;5%;2%;5%;2%;2%;2%;2%;3%;2%;4%;4%;4%;4%;4%;4%;1%;4%;4%;5%;3%;4%;4%;5%;2%;5%;-1%;2%;6%;3%;12%;5%;2%;4%;2%;5%;7%;4%;4%;5%;4%;3%;5%;1%;3%;5%;2%;6%;4%;2%;2%;3%;3%;5%;11%;5%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2007;1%;3%;1%;2%;2%;1%;4%;7%;4%;3%;5%;8%;6%;6%;5%;5%;2%;-3%;4%;2%;-0%;14%;5%;5%;2%;4%;2%;2%;2%;2%;2%;2%;5%;4%;3%;4%;4%;4%;1%;4%;4%;5%;3%;5%;4%;5%;2%;5%;-4%;2%;6%;3%;12%;5%;2%;4%;1%;5%;6%;4%;4%;5%;4%;3%;5%;2%;3%;5%;2%;5%;4%;1%;2%;3%;3%;4%;11%;5%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2008;1%;3%;-0%;2%;2%;0%;4%;7%;4%;2%;5%;8%;6%;6%;5%;6%;2%;-4%;4%;3%;-1%;14%;5%;5%;2%;5%;2%;2%;2%;2%;2%;2%;5%;4%;4%;4%;4%;4%;1%;4%;4%;5%;4%;5%;4%;5%;2%;5%;-8%;2%;5%;3%;12%;5%;2%;4%;1%;5%;6%;4%;4%;5%;4%;3%;5%;1%;3%;5%;2%;5%;4%;1%;2%;3%;3%;4%;10%;5%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2009;1%;3%;-1%;2%;2%;0%;4%;7%;5%;3%;3%;7%;5%;5%;4%;6%;2%;-9%;4%;3%;-2%;14%;5%;5%;2%;5%;2%;2%;2%;2%;3%;2%;5%;4%;4%;4%;4%;4%;1%;4%;4%;5%;4%;5%;4%;5%;2%;5%;-8%;2%;5%;3%;11%;5%;2%;4%;1%;5%;7%;4%;4%;5%;4%;3%;4%;2%;2%;4%;0%;5%;4%;0%;2%;3%;3%;4%;10%;5%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2010;1%;3%;-1%;2%;2%;1%;3%;5%;4%;3%;3%;8%;5%;5%;3%;6%;2%;-9%;3%;2%;-2%;14%;5%;5%;2%;5%;2%;2%;2%;2%;3%;3%;5%;4%;4%;4%;4%;4%;1%;4%;4%;5%;4%;5%;5%;5%;2%;5%;-7%;2%;3%;3%;7%;5%;1%;4%;1%;5%;6%;3%;4%;5%;4%;3%;4%;1%;2%;4%;1%;4%;4%;0%;2%;3%;3%;3%;6%;5%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2011;1%;3%;-1%;2%;2%;1%;3%;4%;4%;3%;3%;7%;5%;4%;2%;7%;3%;-9%;3%;2%;-2%;14%;5%;5%;2%;5%;2%;2%;2%;2%;3%;4%;5%;4%;5%;4%;4%;4%;1%;4%;4%;5%;4%;5%;5%;5%;2%;5%;-6%;2%;3%;3%;7%;5%;2%;4%;1%;5%;6%;3%;4%;5%;4%;3%;4%;2%;2%;4%;1%;4%;3%;0%;2%;3%;3%;3%;6%;5%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2012;1%;3%;-1%;2%;2%;1%;3%;4%;5%;3%;4%;7%;5%;4%;2%;7%;4%;-11%;3%;2%;-2%;14%;5%;5%;2%;5%;2%;2%;2%;2%;3%;4%;4%;4%;4%;4%;4%;4%;1%;4%;4%;5%;4%;5%;5%;5%;2%;5%;-5%;2%;4%;4%;7%;5%;2%;4%;1%;5%;6%;3%;4%;5%;4%;3%;5%;1%;2%;4%;1%;4%;3%;0%;2%;3%;3%;4%;6%;5%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2013;1%;3%;-0%;2%;2%;1%;3%;5%;5%;3%;4%;6%;5%;4%;2%;6%;4%;-11%;3%;3%;-1%;14%;5%;5%;2%;5%;2%;2%;2%;2%;3%;4%;4%;4%;4%;4%;4%;4%;1%;4%;4%;5%;4%;5%;5%;5%;2%;5%;-4%;2%;4%;4%;7%;5%;2%;4%;1%;5%;6%;3%;4%;5%;4%;4%;5%;1%;2%;4%;1%;4%;3%;1%;2%;3%;3%;4%;6%;5%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2014;1%;3%;0%;2%;2%;2%;3%;5%;5%;3%;4%;6%;5%;4%;2%;7%;4%;-11%;3%;2%;-1%;14%;5%;5%;2%;5%;2%;2%;2%;2%;3%;4%;4%;4%;4%;4%;4%;4%;1%;4%;4%;5%;4%;5%;5%;5%;3%;5%;-3%;2%;4%;4%;7%;5%;2%;4%;1%;5%;6%;3%;4%;5%;4%;3%;5%;1%;2%;4%;1%;4%;3%;1%;3%;3%;3%;4%;6%;5%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2015;1%;3%;0%;2%;2%;2%;3%;5%;5%;3%;4%;7%;5%;5%;3%;7%;4%;-11%;3%;2%;-1%;14%;5%;5%;2%;5%;2%;2%;2%;2%;3%;4%;4%;4%;4%;4%;4%;4%;1%;4%;4%;5%;4%;5%;5%;5%;3%;5%;-3%;2%;3%;4%;6%;5%;2%;4%;1%;5%;6%;3%;4%;5%;4%;4%;5%;1%;3%;4%;1%;4%;3%;1%;2%;3%;3%;4%;6%;5%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2016;2%;3%;1%;2%;2%;2%;3%;5%;5%;3%;4%;7%;5%;4%;3%;8%;4%;-11%;3%;2%;-0%;14%;5%;5%;2%;5%;2%;2%;2%;2%;3%;4%;4%;4%;5%;4%;4%;4%;1%;4%;4%;5%;4%;5%;4%;5%;3%;5%;-3%;2%;4%;4%;6%;5%;2%;4%;1%;5%;6%;3%;4%;5%;4%;4%;5%;1%;3%;4%;1%;4%;3%;1%;2%;3%;3%;4%;6%;5%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2017;2%;3%;1%;2%;2%;2%;3%;5%;5%;3%;4%;7%;5%;4%;3%;8%;5%;-11%;3%;2%;-0%;14%;5%;5%;2%;5%;2%;2%;2%;2%;3%;4%;4%;4%;4%;4%;4%;3%;1%;4%;4%;5%;4%;5%;4%;5%;3%;5%;-2%;2%;4%;4%;6%;5%;2%;4%;1%;5%;6%;3%;5%;5%;4%;3%;5%;1%;3%;4%;1%;4%;3%;2%;2%;3%;3%;4%;6%;5%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2018;2%;3%;1%;2%;2%;2%;3%;5%;5%;3%;4%;7%;5%;5%;3%;9%;4%;-11%;3%;2%;0%;14%;5%;5%;2%;5%;2%;2%;2%;2%;2%;4%;4%;4%;4%;4%;4%;3%;0%;4%;5%;5%;4%;5%;4%;5%;4%;5%;-2%;3%;3%;4%;6%;5%;2%;4%;1%;5%;7%;2%;5%;5%;4%;4%;5%;1%;3%;4%;2%;4%;4%;2%;2%;3%;3%;4%;6%;5%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019;2%;3%;1%;2%;2%;2%;3%;5%;5%;3%;4%;7%;5%;5%;3%;10%;4%;-11%;3%;2%;0%;14%;5%;5%;2%;5%;2%;2%;2%;2%;2%;4%;4%;4%;4%;4%;4%;3%;0%;4%;5%;5%;5%;5%;4%;5%;4%;5%;-2%;3%;3%;4%;6%;5%;2%;4%;1%;5%;7%;3%;5%;5%;4%;4%;5%;1%;3%;4%;2%;4%;4%;2%;2%;3%;3%;4%;6%;5%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;2%;3%;1%;2%;2%;2%;3%;5%;5%;3%;4%;7%;5%;5%;3%;10%;4%;-11%;3%;2%;0%;14%;5%;5%;2%;5%;2%;2%;2%;2%;2%;4%;4%;4%;5%;4%;4%;4%;0%;3%;5%;5%;5%;5%;4%;5%;4%;5%;-2%;3%;3%;4%;6%;5%;2%;4%;1%;5%;7%;3%;5%;5%;4%;4%;5%;1%;3%;4%;2%;4%;4%;2%;2%;3%;3%;3%;6%;5%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;2%;3%;2%;2%;2%;2%;3%;5%;5%;3%;4%;7%;5%;5%;3%;10%;4%;-11%;3%;2%;1%;14%;5%;5%;2%;5%;2%;2%;2%;2%;2%;4%;4%;4%;5%;4%;4%;4%;0%;3%;5%;5%;4%;5%;5%;5%;4%;5%;-2%;3%;3%;4%;6%;5%;2%;4%;1%;5%;7%;2%;5%;5%;4%;3%;5%;1%;3%;4%;2%;4%;4%;2%;2%;3%;3%;3%;6%;5%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;2%;3%;2%;2%;1%;2%;3%;5%;5%;3%;4%;7%;5%;5%;3%;10%;4%;-11%;3%;2%;1%;14%;5%;5%;2%;5%;2%;2%;2%;2%;2%;4%;4%;4%;5%;4%;4%;3%;0%;3%;5%;5%;4%;5%;5%;5%;4%;5%;-2%;3%;3%;4%;6%;5%;2%;4%;1%;5%;6%;2%;5%;5%;4%;3%;5%;1%;3%;4%;2%;4%;3%;2%;2%;3%;3%;3%;6%;5%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
